id,recipeName,mealType,dietaryType,weightGoal,calories,protein,carbs,fat,fiber,sodium,cholesterol,preparationTime,serves,semantic_text,restrictions_str,ingredients_str,instructions_str,mealImageURL
68395ebfa1f9120d4641a469,Creamy Garlic Chicken,breakfast,keto,weight_gain,610.0,26.0,3.0,23.0,0.0,350.0,140.0,35,2,Creamy Garlic Chicken Creamy Garlic Chicken Creamy Garlic Chicken Chicken thighs Heavy cream Garlic Butter Salt Black pepper Parsley keto,"gluten_free,nut_free,egg_free,low_carb,low_sugar",Chicken thighs (150g); Heavy cream (50ml); Garlic (2 cloves); Butter (1 tbsp); Salt (⅛ tsp); Black pepper (pinch); Parsley (½ tsp (optional)),"Step 1: Prep Chicken | Cut 150g chicken thighs into bite-sized pieces, season with ⅛ tsp salt. | Step 2: Sauté Chicken | Melt 1 tbsp butter in a skillet over medium heat, sauté chicken for 5–6 minutes until browned, then set aside. | Step 3: Cook Garlic | Add 2 minced garlic cloves to skillet, sauté for 30 seconds until fragrant. | Step 4: Make Sauce | Pour in 50ml heavy cream, simmer for 2–3 minutes until thickened. | Step 5: Combine Chicken | Return chicken to skillet, toss in sauce for 1–2 minutes. | Step 6: Season Dish | Add a pinch of black pepper for flavor. | Step 7: Garnish | Sprinkle with ½ tsp chopped parsley. | Step 8: Serve | Serve hot as a rich dinner.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745444785/umagk8ifw3x4wlcecnja.jpg
68395eeaa1f9120d4641a637,Baked Meatballs (Minced Beef/Chicken with Spices),dinner,desi,weight_loss,180.0,22.0,2.0,10.0,1.0,400.0,65.0,25,2,Baked Meatballs (Minced Beef/Chicken with Spices) Baked Meatballs (Minced Beef/Chicken with Spices) Baked Meatballs (Minced Beef/Chicken with Spices) Minced Beef or Chicken Garlic Cumin Coriander Parsley Salt Oil desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_carb,dairy_free","Minced Beef or Chicken (200g (assumed chicken for calculation)); Garlic (2 cloves (6g, minced)); Cumin (1/2 tsp (1g)); Coriander (1/2 tsp (1g)); Parsley (1 tbsp (3g, chopped)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied)); Oil (As needed (assumed 1 tsp, 5g, for cooking, not listed but implied))","Step 1: Prepare the meatball mixture: | Mix minced beef or chicken with spices (garlic, cumin, coriander, parsley) and form the mixture into meatballs. | Step 2: Preheat the oven: | Preheat the oven to 180°C (350°F) to ensure it's hot when the meatballs are ready to bake. | Step 3: Arrange the meatballs: | Place the formed meatballs on a baking tray lined with parchment paper or a lightly greased baking sheet. | Step 4: Bake the meatballs: | Bake the meatballs in the preheated oven for 15-20 minutes, or until they are golden brown and cooked through. | Step 5: Check doneness: | Ensure the meatballs are fully cooked by cutting one open; it should be no longer pink in the center. | Step 6: Rest the meatballs: | Allow the meatballs to rest for a few minutes after baking to retain their juices. | Step 7: Prepare the dip (optional): | Prepare a side of yogurt dip by mixing yogurt with herbs, lemon juice, and a pinch of salt. | Step 8: Serve: | Serve the baked meatballs with a side of yogurt dip or vegetables for a delicious meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169334/recipe_uploads/fxfo3b4bivfekkypa7qb.jpg
68395ef0a1f9120d4641a786,Doodh Jalebi,snack,desi,weight_gain,480.0,8.0,70.0,18.0,0.0,120.0,25.0,10,1,Doodh Jalebi Doodh Jalebi Doodh Jalebi Jalebi Warm milk Cardamom Sugar Saffron desi,"egg_free,low_sodium",Jalebi (4 pieces); Warm milk (1 cup); Cardamom (1 pod); Sugar (½ tbsp); Saffron (small pinch),"Step 1: Gather Ingredients: Collect 1 cup all-purpose flour, 1 tbsp gram flour (besan), ¼ tsp baking powder, ½ cup water, oil (for frying), 1 cup sugar, ½ cup water (for syrup), 2 cups full-fat milk, ½ tsp cardamom powder, and a pinch of saffron (optional). | Step 2: Prepare Jalebi Batter: Mix 1 cup all-purpose flour, 1 tbsp gram flour, ¼ tsp baking powder, and ½ cup water to form a smooth, thick batter; rest for 10-15 minutes. | Step 3: Make Sugar Syrup: Boil 1 cup sugar with ½ cup water in a pan over medium heat for 5-7 minutes until it reaches a one-string consistency, then keep warm. | Step 4: Fry Jalebi: Heat oil in a deep pan over medium heat; pour batter into a piping bag or bottle, squeeze into circular shapes in the hot oil, and fry for 2-3 minutes per side until golden and crispy, then drain. | Step 5: Soak in Syrup: Dip fried jalebis in warm sugar syrup for 1-2 minutes, ensuring they’re well-coated, then remove and set aside. | Step 6: Heat Milk: In a separate pan, heat 2 cups full-fat milk with ½ tsp cardamom powder and a pinch of saffron (if using) over low-medium heat for 5-7 minutes until warm and fragrant, but not boiling. | Step 7: Serve Doodh Jalebi: Soak jalebis in warm milk for 2-3 minutes, then serve immediately in bowls with a ladle of the cardamom milk.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746813068/doyrajwce39mvcyzdatb.jpg
68395eeaa1f9120d4641a67f,"Keema Methi (Minced Meat with Fenugreek, Low Oil)",lunch,desi,weight_loss,280.0,28.0,8.0,14.0,2.0,400.0,70.0,35,2,"Keema Methi (Minced Meat with Fenugreek, Low Oil) Keema Methi (Minced Meat with Fenugreek, Low Oil) Keema Methi (Minced Meat with Fenugreek, Low Oil) Minced Meat (Beef or Chicken) Olive Oil Onion Fresh Fenugreek Leaves Red Chili Powder Turmeric Powder Coriander Powder Salt Fresh Coriander desi","gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar","Minced Meat (Beef or Chicken) (250g (assumed chicken for calculation)); Olive Oil (1 tbsp (14g)); Onion (1 medium (100g, chopped)); Fresh Fenugreek Leaves (1/2 cup (30g, chopped)); Red Chili Powder (1/2 tsp (1g)); Turmeric Powder (1/2 tsp (1g)); Coriander Powder (1/2 tsp (1g)); Salt (1/2 tsp (1.5g)); Fresh Coriander (for garnish (assumed 1 tbsp, 3g, chopped))","Step 1: Heat the Oil : | In a pan, heat 1 tbsp olive oil over medium heat. | Step 2: Sauté Onions and Spices : | Add 1 chopped onion, 1 tbsp ginger-garlic paste, and sauté until golden brown. | Step 3: Cook the Minced Meat : | Add 250g minced beef or chicken, 1/2 tsp salt, 1/2 tsp red chili powder, 1/2 tsp turmeric powder, and 1/2 tsp coriander powder. Cook for 10-12 minutes. | Step 4: Add Fenugreek Leaves : | Add 1/2 cup fresh fenugreek leaves and cook for another 5 minutes. | Step 5: Serve Hot : | Garnish with fresh coriander and serve with roti. | Step 6: Adjust Seasoning : | Taste and adjust seasoning with salt or more spices as needed. | Step 7: Optional Variations : | For a richer flavor, add a splash of cream or a tablespoon of yogurt. | Step 8: Storage : | Store leftovers in an airtight container in the fridge for up to 2 days.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169118/recipe_uploads/p8miav0kjrt05mhbl9qt.jpg
68395ef0a1f9120d4641a71a,Fish Kabab with Pita Bread,dinner,desi,weight_gain,360.0,15.0,25.0,10.0,2.0,1090.0,30.0,45,2,Fish Kabab with Pita Bread Fish Kabab with Pita Bread Fish Kabab with Pita Bread Fish fillet Onion Green chilies Coriander leaves Garlic paste Cumin powder Salt Pita bread Red chili powder Oil Water Ginger paste Bread crumbs Lemon juice desi,"nut_free,egg_free,low_sugar","Fish fillet (200g, minced); Onion (½, chopped); Green chilies (1, chopped); Coriander leaves (2 tbsp); Garlic paste (1 tsp); Cumin powder (½ tsp); Salt (½ tsp); Pita bread (1); Red chili powder (¼ tsp); Oil (1 tbsp); Water (2 tbsp); Ginger paste (½ tsp); Bread crumbs (2 tbsp (for binding)); Lemon juice (1 tsp)","Step 1: Gather Ingredients: Collect 200g minced fish, 1 chopped onion, 1 green chili (chopped), 2 tbsp chopped coriander, 1 tsp garlic paste, 1 tsp cumin powder, 1 tsp salt, 2 tbsp oil, and 4 pita breads. | Step 2: Mix Kabab Mixture: In a bowl, combine 200g minced fish, 1 chopped onion, 1 green chili, 2 tbsp coriander, 1 tsp garlic paste, 1 tsp cumin powder, and 1 tsp salt. | Step 3: Shape Kababs: Form the mixture into small, flat kababs, pressing firmly to hold shape. | Step 4: Heat Oil: Heat 2 tbsp oil in a grill pan or skillet over medium heat for 1-2 minutes. | Step 5: Cook Kababs: Grill or pan-fry the kababs for 4-5 minutes per side until golden brown and cooked through. | Step 6: Serve Hot: Warm 4 pita breads on a tawa for 1 minute per side, then serve hot with the fish kababs.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746778282/q2ovpium4jaisq86mquo.jpg
68395eeaa1f9120d4641a64e,"Chapli Kabab (Baked or Air-Fried, No fatsty Meat)",dinner,desi,weight_loss,260.0,24.0,6.0,16.0,2.0,400.0,70.0,25,2,"Chapli Kabab (Baked or Air-Fried, No fatsty Meat) Chapli Kabab (Baked or Air-Fried, No fatsty Meat) Chapli Kabab (Baked or Air-Fried, No fatsty Meat) Lean Minced Beef Gram Flour Chopped Onions Chopped Tomatoes Cumin Powder Coriander Powder Garam Masala Red Chili Powder Black Pepper Salt Oil desi","gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_carb,dairy_free","Lean Minced Beef (200g); Gram Flour (1 tbsp (10g)); Chopped Onions (1 tbsp (10g)); Chopped Tomatoes (1 tbsp (10g)); Cumin Powder (1 tsp (2g)); Coriander Powder (1 tsp (2g)); Garam Masala (1/2 tsp (1g)); Red Chili Powder (1/2 tsp (1g)); Black Pepper (1/2 tsp (1g)); Salt (To taste (assumed 1/2 tsp, 1.5g)); Oil (As needed (assumed 1 tbsp, 14g, for cooking, not listed but implied))","Step 1: Prepare the Mixture : | In a bowl, mix 200g lean minced beef with 1 tbsp gram flour, 1 tbsp chopped onions, and 1 tbsp chopped tomatoes. | Step 2: Add Spices and Mix Well : | Add 1 tsp cumin powder, 1 tsp coriander powder, 1/2 tsp garam masala, 1/2 tsp red chili powder, 1/2 tsp black pepper, and salt to taste. Mix well. | Step 3: Shape the Patties : | Form the mixture into flat round patties and place them on a baking sheet or air-fryer tray. | Step 4: Preheat the Oven or Air Fryer : | • Baking: Preheat the oven to 180°C. | • Air-Frying: Preheat the air fryer to 180°C. | Step 5: Bake or Air-Fry : | • Baking: Place the patties in the oven and bake for 20-25 minutes, flipping halfway through. | • Air-Frying: Place the patties in the air fryer and cook for 15 minutes, flipping once. | Step 6: Check for Doneness : | Ensure the patties are golden and cooked through. The inside should be fully cooked, and the outside crispy. | Step 7: Garnish : | Once cooked, remove the patties from the oven or air fryer and allow them to cool slightly. | Step 8: Serve : | Serve the patties hot with mint chutney and lemon wedges for a delicious and flavorful meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169396/recipe_uploads/ofgjaal9k763rtpsn0p2.jpg
68395ed6a1f9120d4641a572,Greek Custard Pie,snack,mediterranean,weight_gain,650.0,24.0,92.0,25.0,3.0,450.0,190.0,50,1,Greek Custard Pie Greek Custard Pie Greek Custard Pie Phyllo dough Milk Semolina Egg Olive oil mediterranean,"nut_free,low_sodium,low_sugar",Phyllo dough (60g); Milk (250ml); Semolina (60g); Egg (50g); Olive oil (10ml),"Step 1: Preheat Oven | Set the oven to 180°C to preheat for baking. |  | Step 2: Prep Phyllo | Thaw 60g phyllo dough (about 6 sheets) and cover with a damp cloth to prevent drying. |  | Step 3: Make Custard | Heat 250ml milk in a saucepan, add 60g semolina, and stir until thickened (about 5 minutes). |  | Step 4: Add Egg | Beat 1 egg (50g) and slowly stir into the cooled semolina mixture to avoid curdling. |  | Step 5: Layer Phyllo | Brush a small baking dish with 5ml olive oil, layer 3 phyllo sheets, brushing each with olive oil. |  | Step 6: Add Custard | Pour the semolina custard evenly over the phyllo layers. |  | Step 7: Top and Bake | Layer 3 more phyllo sheets, brushing with 5ml olive oil, and bake for 40 minutes until golden. |  | Step 8: Cool and Serve | Let the pie cool for 10 minutes, cut a portion, and serve warm as dinner.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524315/r8hfviiiyjickwnucpjk.jpg
68395eeaa1f9120d4641a5f7,Quinoa Vegetable Bowl,breakfast,desi,weight_loss,180.0,6.0,28.0,5.0,5.0,160.0,0.0,20,1,Quinoa Vegetable Bowl Quinoa Vegetable Bowl Quinoa Vegetable Bowl Quinoa Carrot Bell Pepper Spinach Garlic Olive Oil Salt & Pepper Lemon Juice desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Quinoa (½ cup (85g, dry)); Carrot (1 small (50g, chopped)); Bell Pepper (½ (60g, chopped)); Spinach (½ cup (30g, chopped)); Garlic (1 clove (3g, minced)); Olive Oil (1 tsp (5g)); Salt & Pepper (to taste (0.5g each, pinch)); Lemon Juice (½ tsp (2.5ml))","Step 1: Cook the Quinoa: | Boil 1/2 cup quinoa in water until soft and fluffy, then drain any excess water and set aside. | Step 2: Heat the Oil: | In a pan, heat 1 tsp oil over medium heat. | Step 3: Sauté Garlic: | Add 1–2 minced garlic cloves and sauté for a few seconds until fragrant. | Step 4: Add Vegetables: | Add chopped bell peppers, spinach, and carrots; stir-fry for 3–4 minutes until slightly tender. | Step 5: Add Cooked Quinoa: | Mix the cooked quinoa into the sautéed vegetables and combine well. | Step 6: Season the Dish: | Add salt and black pepper to taste, stirring to blend the flavors. | Step 7: Add Freshness: | Squeeze fresh lemon juice over the quinoa mixture and give it a final toss. | Step 8: Serve Warm: | Serve the warm quinoa stir-fry as a light, nutritious, and flavorful breakfast or brunch.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745168983/recipe_uploads/bdwogashskxvo8e7mvmh.jpg
68395ebfa1f9120d4641a49f,Keto Butter Chicken,dinner,keto,weight_gain,530.0,40.0,5.0,41.0,1.0,390.0,165.0,45,1,Keto Butter Chicken Keto Butter Chicken Keto Butter Chicken Chicken thighs Heavy cream Butter Yogurt Garam masala Salt keto,"gluten_free,nut_free,low_carb,low_sugar",Chicken thighs (150g); Heavy cream (50ml); Butter (2 tbsp); Yogurt (2 tbsp); Garam masala (1 tbsp); Salt (to taste),"Step 1: Prep Chicken thighs | Use 150g of chicken thighs as the base. | Step 2: Prepare Heavy cream | Chop or measure 50ml of heavy cream. | Step 3: Combine Ingredients | Mix the prepared ingredients in a bowl. | Step 4: Add Butter | Incorporate 2 tbsp of butter for flavor. | Step 5: Season | Add salt, pepper, or additional spices as needed. | Step 6: Set Aside | Chill or let the mixture rest for a few minutes if needed. | Step 7: Final Mix | Stir everything together to ensure even coating. | Step 8: Serve | Plate and enjoy your freshly prepared meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524024/kirx5fdudkwhaw2qjybi.jpg
68395ebfa1f9120d4641a48a,Duck Breast with Berry Sauce,lunch,keto,weight_gain,680.0,26.0,3.0,28.0,1.0,350.0,130.0,35,2,Duck Breast with Berry Sauce Duck Breast with Berry Sauce Duck Breast with Berry Sauce Duck breast Mixed berries Butter Rosemary Erythritol Salt Parsley keto,"gluten_free,nut_free,egg_free,low_carb,low_sugar",Duck breast (175g); Mixed berries (25g); Butter (1 tbsp); Rosemary (½ tsp); Erythritol (½ tbsp); Salt (⅛ tsp); Parsley (½ tsp (optional)),"Step 1: Prep Duck | Score skin of 175g duck breast, season with ⅛ tsp salt. | Step 2: Sear Duck | In a cold skillet, place duck skin-side down, cook over medium heat for 8–10 minutes until crispy, flip, cook 2–3 minutes, rest. | Step 3: Prep Berries | Blend 25g mixed berries with ½ tbsp erythritol. | Step 4: Make Sauce | In a pan, melt 1 tbsp butter, add berry mixture and ½ tsp rosemary, simmer for 3–5 minutes until thickened. | Step 5: Slice Duck | Slice duck breast thinly. | Step 6: Check Sauce | Ensure sauce is smooth and glossy. | Step 7: Serve Dish | Drizzle sauce over duck, garnish with ½ tsp chopped parsley. | Step 8: Serve | Serve hot as a rich dinner.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748523936/r6vu1vixefn53pnkcd7w.jpg
68395ef0a1f9120d4641a71c,Ginger Mutton Curry with Lemon Rice,lunch,desi,weight_gain,510.0,15.0,50.0,15.0,2.0,1090.0,40.0,60,2,Ginger Mutton Curry with Lemon Rice Ginger Mutton Curry with Lemon Rice Ginger Mutton Curry with Lemon Rice Mutton Ginger paste Onion Tomato puree Cumin powder Red chili powder Salt Lemon rice Basmati rice Lemon juice Turmeric powder Mustard seeds Ghee Water Garlic paste Coriander leaves Garam masala Water desi,"nut_free,egg_free,low_sugar","Mutton (200g, cubed); Ginger paste (1 tbsp); Onion (1, sliced); Tomato puree (½ cup); Cumin powder (½ tsp); Red chili powder (½ tsp); Salt (½ tsp); Lemon rice (1 cup); Basmati rice (1 cup); Lemon juice (1 tbsp); Turmeric powder (¼ tsp); Mustard seeds (¼ tsp); Ghee (1 tbsp); Water (½ cup); Garlic paste (½ tsp); Coriander leaves (1 tbsp, chopped); Garam masala (¼ tsp); Water (2 cups (for rice))","Step 1: Gather Ingredients: Collect 3 tbsp oil, 1 tbsp ginger paste, 1 sliced onion, 1 cup tomato puree, 1 tsp cumin powder, 1 tsp red chili powder, 1 tsp salt, 200g mutton (cut into pieces), 2 cups basmati rice, 1 tbsp lemon juice, and 4 cups water. | Step 2: Heat Oil: Pour 3 tbsp oil into a pan and heat over medium heat for 1-2 minutes. | Step 3: Sauté Ginger and Onions: Add 1 tbsp ginger paste and 1 sliced onion, sautéing for 5-7 minutes until golden. | Step 4: Cook the Base: Stir in 1 cup tomato puree, 1 tsp cumin powder, 1 tsp red chili powder, and 1 tsp salt, cooking for 5 minutes until thick. | Step 5: Add Mutton: Mix in 200g mutton pieces and cook on medium heat for 10 minutes to brown. | Step 6: Simmer Curry: Add 2 cups water, cover, and simmer on low heat for 45-60 minutes until the mutton is tender. | Step 7: Prepare Lemon Rice: Boil 4 cups water, add 2 cups basmati rice and 1 tbsp lemon juice, cook for 10-12 minutes, then drain. | Step 8: Serve Hot: Plate the ginger mutton curry and serve with hot lemon rice.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746778282/qln6tfd8bguj1hnfhpuw.jpg
68395eeaa1f9120d4641a6c0,"Low-fats Aloo Chaat (Boiled Potatoes, No Fried Elements)",snack,desi,weight_loss,90.0,3.0,16.0,1.0,2.0,200.0,5.0,15,2,"Low-fats Aloo Chaat (Boiled Potatoes, No Fried Elements) Low-fats Aloo Chaat (Boiled Potatoes, No Fried Elements) Low-fats Aloo Chaat (Boiled Potatoes, No Fried Elements) Potatoes Cumin Powder Salt Fresh Coriander Lemon Juice desi","gluten_free,nut_free,egg_free,low_sodium,low_sugar,low_fat","Potatoes (1 medium (150g, boiled and cubed)); Cumin Powder (1/2 tsp (1g)); Salt (To taste (assumed 1/4 tsp, 0.75g, not listed but implied)); Fresh Coriander (For garnish (assumed 1 tbsp, 3g, chopped, not listed but implied)); Lemon Juice (As needed (assumed 1 tsp, 5ml, for flavor, not listed but implied))","Step 1: Boil the Potatoes : | Boil the potatoes until they are soft and tender. Once cooked, peel and cut them into small cubes. | Step 2: Toss with Spices and Herbs : | In a bowl, toss the boiled potato cubes with fresh coriander, lemon juice, cumin powder, and a pinch of salt for flavor. | Step 3: Mix Well : | Stir the mixture gently to ensure that the potatoes are evenly coated with the spices and herbs. | Step 4: Prepare the Garnish : | Take some low-fats yogurt and pomegranate seeds ready for garnishing. | Step 5: Drizzle with Yogurt : | Drizzle a little low-fats yogurt over the spiced potato mixture to add a creamy texture. | Step 6: Add Pomegranate Seeds : | Sprinkle pomegranate seeds on top for a burst of sweetness and a pop of color. | Step 7: Check the Taste : | Taste the dish to make sure the seasoning is balanced, adding more salt or lemon if needed. | Step 8: Serve and Enjoy : | Serve the spiced potatoes immediately as a fresh, healthy side dish or snack. Enjoy!",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169483/recipe_uploads/onu4amvhrmiuw19ogdtn.jpg
68395eeaa1f9120d4641a61f,Multigrain Roti with Green Chutney,breakfast,desi,weight_loss,140.0,5.0,28.0,1.0,5.0,160.0,0.0,15,1,Multigrain Roti with Green Chutney Multigrain Roti with Green Chutney Multigrain Roti with Green Chutney Multigrain Flour Mint Coriander Lemon Green Chili Salt desi,"nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Multigrain Flour (1/2 cup (60g)); Mint (1 handful (10g, chopped)); Coriander (1 handful (10g, chopped)); Lemon (1/2 (15ml, juice)); Green Chili (optional (assumed 1, 5g, chopped)); Salt (pinch (0.5g))","Step 1: Prepare the Flour : | Take 1/2 cup multigrain flour in a bowl and add a pinch of salt. | Step 2: Knead the Dough : | Gradually add water and knead into a soft, smooth dough. Let it rest for 10 minutes. | Step 3: Divide and Roll : | Divide the dough into equal balls and roll them out into thin circles. | Step 4: Heat the Tawa : | Preheat a tawa or flat pan on medium heat. | Step 5: Cook the Roti : | Place the rolled dough on the tawa and cook both sides until brown spots appear. | Step 6: Wash Herbs : | Wash a handful each of fresh mint and coriander leaves. | Step 7: Make Chutney : | Grind mint, coriander, green chili, salt, and lemon juice into a smooth chutney. | Step 8: Serve Hot : | Serve the hot multigrain roti with the freshly prepared mint-coriander-lemon chutney.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169065/recipe_uploads/t65pysy9vzew9hjiokpj.jpg
68395ef0a1f9120d4641a776,Crispy Chicken Pakoras with Tamarind Sauce,snack,desi,weight_gain,480.0,22.0,25.0,32.0,3.0,820.0,65.0,30,4,Crispy Chicken Pakoras with Tamarind Sauce Crispy Chicken Pakoras with Tamarind Sauce Crispy Chicken Pakoras with Tamarind Sauce Boneless chicken Gram flour Rice flour Onion Green chili Red chili powder Turmeric powder Cumin powder Coriander powder Garam masala Salt Fresh cilantro Water Oil Tamarind sauce Sugar Ginger desi,"nut_free,egg_free,low_sugar","Boneless chicken (400g); Gram flour (8 tbsp); Rice flour (2 tbsp); Onion (1 small); Green chili (1); Red chili powder (1 tsp); Turmeric powder (½ tsp); Cumin powder (½ tsp); Coriander powder (1 tsp); Garam masala (½ tsp); Salt (1 tsp); Fresh cilantro (2 tbsp, chopped); Water (¼ cup (for batter)); Oil (4 cups (for deep frying)); Tamarind sauce (8 tbsp); Sugar (1 tsp); Ginger (½ tsp, grated)","Step 1: Gather Ingredients: Collect 400g chicken (boneless, cubed), ½ cup gram flour (besan), 1 tsp red chili powder, 1 tsp cumin powder, 1 tsp salt, oil (for frying), 2 tbsp tamarind paste, 1 tbsp sugar, and 1 tsp chili sauce. | Step 2: Prepare Chicken: Rinse 400g chicken, cut into small cubes, and pat dry. | Step 3: Make Batter: Mix ½ cup gram flour, 1 tsp red chili powder, 1 tsp cumin powder, 1 tsp salt, and enough water (about ¼ cup) to form a thick batter; coat chicken pieces evenly. | Step 4: Heat Oil: Heat oil in a deep pan over medium-high heat until hot (test with a drop of batter; it should sizzle and rise). | Step 5: Fry Pakoras: Fry the coated chicken in batches for 3-4 minutes until golden and crispy, then drain on paper towels. | Step 6: Serve with Sauce: Mix 2 tbsp tamarind paste, 1 tbsp sugar, and 1 tsp chili sauce with a splash of water for a smooth sauce; serve the hot pakoras with tamarind sauce on the side.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746813068/yto1wzfto603skztacom.jpg
68395ecea1f9120d4641a51f,Tuna & Avocado Stuffed Eggs,dinner,non_vegetarian,weight_loss,290.0,24.0,8.0,18.0,3.0,500.0,330.0,20,3,Tuna & Avocado Stuffed Eggs Tuna & Avocado Stuffed Eggs Tuna & Avocado Stuffed Eggs Eggs Tuna (canned) Avocado Lemon juice Salt Black pepper Paprika Parsley non_vegetarian,"gluten_free,nut_free,lactose_free,low_carb,low_sugar,dairy_free",Eggs (6); Tuna (canned) (80g); Avocado (½ (~70g)); Lemon juice (1 tsp); Salt (¼ tsp); Black pepper (¼ tsp); Paprika (1 pinch); Parsley (1 tsp (optional)),"Step 1: Boil Eggs | Place 6 eggs in a saucepan, cover with water, bring to a boil, and cook for 10 minutes, then cool in ice water. | Step 2: Peel Eggs | Carefully peel the eggs and slice each in half lengthwise. | Step 3: Remove Yolks | Gently scoop out the yolks into a bowl, setting the egg white halves aside. | Step 4: Prepare Avocado | Halve ½ avocado (~70g), remove the pit, scoop out the flesh, and mash with 1 tsp lemon juice. | Step 5: Mix Filling | Add 80g drained canned tuna and mashed avocado to the yolks, mixing with ¼ tsp salt and ¼ tsp black pepper until smooth. | Step 6: Stuff Eggs | Spoon or pipe the tuna-avocado mixture evenly into the egg white halves. | Step 7: Garnish | Sprinkle a pinch of paprika over each stuffed egg for color and flavor. | Step 8: Serve | Arrange stuffed eggs on a plate, garnish with 1 tsp chopped parsley if desired, and serve chilled as a protein-packed snack.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524756/j6lqmdbt0sf3eqsqifzs.jpg
68395eeaa1f9120d4641a6aa,Methi (Fenugreek) Sabzi with Garlic Tadka,lunch,desi,weight_loss,100.0,2.0,6.0,8.0,2.0,300.0,0.0,15,2,Methi (Fenugreek) Sabzi with Garlic Tadka Methi (Fenugreek) Sabzi with Garlic Tadka Methi (Fenugreek) Sabzi with Garlic Tadka Methi Leaves (Fenugreek) Garlic Cumin Powder Turmeric Powder Salt Oil desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Methi Leaves (Fenugreek) (200g (chopped)); Garlic (2 cloves (6g, minced)); Cumin Powder (1 tsp (2g)); Turmeric Powder (1/2 tsp (1g)); Salt (To taste (assumed 1/2 tsp, 1.5g)); Oil (1 tbsp (14g))","Step 1: Prepare Methi Leaves: | Wash and chop 200g fresh methi (fenugreek) leaves. | Step 2: Cook Garlic: | In a pan, heat 1 tbsp oil, add 2 cloves of garlic, and sauté until golden brown. | Step 3: Add Methi Leaves: | Add the chopped methi leaves, sauté for 3-4 minutes until they wilt. | Step 4: Add Spices: | Add 1 tsp cumin powder, 1/2 tsp turmeric powder, and salt to taste. Cook for another 5 minutes. | Step 5: Stir Occasionally: | Stir the mixture occasionally to prevent burning and ensure even cooking. | Step 6: Adjust Seasoning: | Taste and adjust the salt or spices if necessary. | Step 7: Serve Hot: | Once cooked, remove from heat. | Step 8: Serve: | Serve hot with chapati or rice.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169238/recipe_uploads/spanj1dtxb5bt1ekpiqw.jpg
68395eeaa1f9120d4641a623,Kala Chana Kadhi (Black Chickpea Yogurt Curry),dinner,desi,weight_loss,180.0,10.0,22.0,6.0,6.0,300.0,10.0,40,1,Kala Chana Kadhi (Black Chickpea Yogurt Curry) Kala Chana Kadhi (Black Chickpea Yogurt Curry) Kala Chana Kadhi (Black Chickpea Yogurt Curry) Black Chickpeas Yogurt Cumin Seeds Mustard Seeds Hing (Asafoetida) Salt desi,"gluten_free,nut_free,egg_free,low_sodium,low_sugar","Black Chickpeas (1/2 cup (100g, dry, cooked)); Yogurt (1/2 cup (120g)); Cumin Seeds (1/2 tsp (1g)); Mustard Seeds (1/2 tsp (1g)); Hing (Asafoetida) (1/4 tsp (0.5g)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied))","Step 1: Soak chickpeas: | Soak 1/2 cup of black chickpeas in water overnight to soften. | Step 2: Cook chickpeas: | Drain and boil the soaked chickpeas until they are tender. Set aside. | Step 3: Heat oil: | In a pan, heat 1 tablespoon of oil over medium heat. | Step 4: Add tempering: | Add 1/2 teaspoon cumin seeds, 1/2 teaspoon mustard seeds, and 1/4 teaspoon hing (asafoetida). Sauté for 1-2 minutes. | Step 5: Add yogurt: | Lower the heat and add 1/2 cup of yogurt. Whisk quickly to prevent curdling. | Step 6: Combine chickpeas: | Add the cooked black chickpeas to the yogurt mixture and stir well. | Step 7: Simmer the curry: | Let the mixture simmer on low heat for about 10 minutes to blend the flavors. | Step 8: Garnish and serve: | Garnish with fresh coriander leaves and serve hot with rice.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169249/recipe_uploads/eyujmxwcwmbyph2amaps.jpg
